action_id,order_id,customer_id,action_type,action_at,channel
ACT-00631,O01568,C0437,ETA_VIEWED,2026-08-28T23:26:00,mobile_app
ACT-00632,O01568,C0437,ETA_VIEWED,2026-08-28T23:24:00,mobile_app
ACT-00633,O01568,C0437,ETA_VIEWED,2026-08-28T23:33:00,mobile_app
ACT-00634,O00067,C0684,ETA_VIEWED,2026-08-12T16:55:00,mobile_app
ACT-00635,O00067,C0684,ETA_VIEWED,2026-08-12T16:53:00,mobile_app
ACT-00636,O00067,C0684,ETA_VIEWED,2026-08-12T17:07:00,mobile_app
ACT-00637,O01432,C0687,ETA_VIEWED,2026-08-23T19:54:00,mobile_app
ACT-00638,O01432,C0687,ETA_VIEWED,2026-08-23T20:08:00,mobile_app
ACT-00639,O00699,C0805,ETA_VIEWED,2026-08-25T16:59:00,mobile_app
ACT-00640,O00699,C0805,ETA_VIEWED,2026-08-25T17:02:00,mobile_app
ACT-00641,O00699,C0805,ETA_VIEWED,2026-08-25T17:09:00,mobile_app
ACT-00642,O00493,C0243,ETA_VIEWED,2026-08-01T13:16:00,mobile_app
ACT-00643,O00493,C0243,ETA_VIEWED,2026-08-01T13:06:00,mobile_app
ACT-00644,O00493,C0243,ETA_VIEWED,2026-08-01T13:09:00,mobile_app
ACT-00645,O00716,C0604,ETA_VIEWED,2026-08-04T20:56:00,mobile_app
ACT-00646,O00042,C0862,ETA_VIEWED,2026-08-09T18:48:00,mobile_app
ACT-00647,O00042,C0862,ETA_VIEWED,2026-08-09T18:52:00,mobile_app
ACT-00648,O00042,C0862,ETA_VIEWED,2026-08-09T19:10:00,mobile_app
ACT-00649,O01077,C0463,ETA_VIEWED,2026-08-19T21:27:00,mobile_app
ACT-00650,O01077,C0463,ETA_VIEWED,2026-08-19T21:40:00,mobile_app
ACT-00651,O01077,C0463,ETA_VIEWED,2026-08-19T21:34:00,mobile_app
ACT-00652,O00303,C0411,ETA_VIEWED,2026-08-19T20:32:00,mobile_app
ACT-00653,O00303,C0411,ETA_VIEWED,2026-08-19T20:17:00,mobile_app
ACT-00654,O00303,C0411,ETA_VIEWED,2026-08-19T20:37:00,mobile_app
ACT-00655,O00110,C0811,ETA_VIEWED,2026-08-12T13:22:00,mobile_app
ACT-00656,O00110,C0811,SUPPORT_OPENED,2026-08-12T14:43:24,mobile_app
ACT-00657,O00626,C0762,ETA_VIEWED,2026-08-02T12:30:00,mobile_app
ACT-00658,O01305,C0729,ETA_VIEWED,2026-08-21T21:31:00,mobile_app
ACT-00659,O01305,C0729,ETA_VIEWED,2026-08-21T21:44:00,mobile_app
ACT-00660,O00268,C0392,ETA_VIEWED,2026-08-18T18:24:00,mobile_app
ACT-00661,O00268,C0392,ETA_VIEWED,2026-08-18T18:38:00,mobile_app
ACT-00662,O00268,C0392,ETA_VIEWED,2026-08-18T18:26:00,mobile_app
ACT-00663,O00424,C0205,ETA_VIEWED,2026-08-28T14:31:00,mobile_app
ACT-00664,O00424,C0205,ETA_VIEWED,2026-08-28T14:35:00,mobile_app
ACT-00665,O00167,C0764,ETA_VIEWED,2026-08-20T19:39:00,mobile_app
ACT-00666,O00167,C0764,ETA_VIEWED,2026-08-20T19:34:00,mobile_app
ACT-00667,O00849,C0739,ETA_VIEWED,2026-08-20T12:28:00,mobile_app
ACT-00668,O00849,C0739,SUPPORT_OPENED,2026-08-20T13:39:54,mobile_app
ACT-00669,O00547,C0186,ETA_VIEWED,2026-08-08T12:22:00,mobile_app
ACT-00670,O00152,C0179,ETA_VIEWED,2026-08-01T19:24:00,mobile_app
ACT-00671,O00152,C0179,ETA_VIEWED,2026-08-01T19:04:00,mobile_app
ACT-00672,O00152,C0179,SUPPORT_OPENED,2026-08-01T20:15:13.357078,mobile_app
ACT-00673,O00080,C0229,ETA_VIEWED,2026-08-20T23:28:00,mobile_app
ACT-00674,O00080,C0229,ETA_VIEWED,2026-08-20T23:43:00,mobile_app
ACT-00675,O00080,C0229,ETA_VIEWED,2026-08-20T23:29:00,mobile_app
ACT-00676,O00080,C0229,SUPPORT_OPENED,2026-08-21T00:55:18,mobile_app
ACT-00677,O00694,C0853,ETA_VIEWED,2026-08-04T17:52:00,mobile_app
ACT-00678,O00694,C0853,ETA_VIEWED,2026-08-04T17:55:00,mobile_app
ACT-00679,O00694,C0853,ETA_VIEWED,2026-08-04T18:01:00,mobile_app
ACT-00680,O00378,C0087,ETA_VIEWED,2026-08-23T19:15:00,mobile_app
ACT-00681,O00378,C0087,ETA_VIEWED,2026-08-23T19:26:00,mobile_app
ACT-00682,O00276,C0754,ETA_VIEWED,2026-08-08T18:38:00,mobile_app
ACT-00683,O00276,C0754,ETA_VIEWED,2026-08-08T18:30:00,mobile_app
ACT-00684,O00058,C0604,ETA_VIEWED,2026-08-05T20:05:00,mobile_app
ACT-00685,O01532,C0825,ETA_VIEWED,2026-08-22T19:06:00,mobile_app
ACT-00686,O00689,C0876,ETA_VIEWED,2026-08-06T14:01:00,mobile_app
ACT-00687,O00689,C0876,ETA_VIEWED,2026-08-06T14:05:00,mobile_app
ACT-00688,O00689,C0876,ETA_VIEWED,2026-08-06T13:50:00,mobile_app
ACT-00689,O00302,C0800,ETA_VIEWED,2026-08-20T20:14:00,mobile_app
ACT-00690,O00302,C0800,ETA_VIEWED,2026-08-20T20:15:00,mobile_app
ACT-00691,O00302,C0800,SUPPORT_OPENED,2026-08-20T21:22:48,mobile_app
ACT-00692,O00302,C0800,CANCEL_ATTEMPTED,2026-08-20T21:31:48,mobile_app
ACT-00693,O00686,C0704,ETA_VIEWED,2026-08-25T22:34:00,mobile_app
ACT-00694,O00686,C0704,SUPPORT_OPENED,2026-08-25T23:44:48,mobile_app
ACT-00695,O01529,C0828,ETA_VIEWED,2026-08-19T11:27:00,mobile_app
ACT-00696,O01529,C0828,SUPPORT_OPENED,2026-08-19T12:23:55.272834,mobile_app
ACT-00697,O01430,C0705,ETA_VIEWED,2026-08-08T18:36:00,mobile_app
ACT-00698,O01430,C0705,SUPPORT_OPENED,2026-08-08T19:39:13.760689,mobile_app
ACT-00699,O00462,C0013,ETA_VIEWED,2026-08-19T18:17:00,mobile_app
ACT-00700,O00462,C0013,ETA_VIEWED,2026-08-19T18:08:00,mobile_app
ACT-00701,O00462,C0013,ETA_VIEWED,2026-08-19T18:21:00,mobile_app
ACT-00702,O00040,C0374,ETA_VIEWED,2026-08-11T20:01:00,mobile_app
ACT-00703,O00040,C0374,ETA_VIEWED,2026-08-11T20:00:00,mobile_app
ACT-00704,O01533,C0821,ETA_VIEWED,2026-08-09T15:22:00,mobile_app
ACT-00705,O01533,C0821,ETA_VIEWED,2026-08-09T15:30:00,mobile_app
ACT-00706,O00944,C0276,ETA_VIEWED,2026-08-10T18:57:00,mobile_app
ACT-00707,O01202,C0390,ETA_VIEWED,2026-08-02T13:50:00,mobile_app
ACT-00708,O01202,C0390,ETA_VIEWED,2026-08-02T13:51:00,mobile_app
ACT-00709,O00165,C0433,ETA_VIEWED,2026-08-05T14:38:00,mobile_app
ACT-00710,O00165,C0433,ETA_VIEWED,2026-08-05T14:53:00,mobile_app
ACT-00711,O00165,C0433,ETA_VIEWED,2026-08-05T14:39:00,mobile_app
ACT-00712,O00587,C0036,ETA_VIEWED,2026-08-15T17:00:00,mobile_app
ACT-00713,O00587,C0036,ETA_VIEWED,2026-08-15T17:12:00,mobile_app
ACT-00714,O01258,C0464,ETA_VIEWED,2026-08-10T23:52:00,mobile_app
ACT-00715,O01258,C0464,ETA_VIEWED,2026-08-10T23:51:00,mobile_app
ACT-00716,O01258,C0464,ETA_VIEWED,2026-08-10T23:47:00,mobile_app
ACT-00717,O01474,C0142,ETA_VIEWED,2026-08-24T18:29:00,mobile_app
ACT-00718,O01474,C0142,ETA_VIEWED,2026-08-24T18:49:00,mobile_app
ACT-00719,O01153,C0581,ETA_VIEWED,2026-08-19T20:26:00,mobile_app
ACT-00720,O01153,C0581,SUPPORT_OPENED,2026-08-19T21:34:48,mobile_app
ACT-00721,O00354,C0859,ETA_VIEWED,2026-08-12T21:25:00,mobile_app
ACT-00722,O00354,C0859,ETA_VIEWED,2026-08-12T21:29:00,mobile_app
ACT-00723,O00721,C0346,ETA_VIEWED,2026-08-23T14:54:00,mobile_app
ACT-00724,O00693,C0492,ETA_VIEWED,2026-08-18T12:53:00,mobile_app
ACT-00725,O01307,C0086,ETA_VIEWED,2026-08-07T20:27:00,mobile_app
ACT-00726,O01307,C0086,ETA_VIEWED,2026-08-07T20:19:00,mobile_app
ACT-00727,O01307,C0086,ETA_VIEWED,2026-08-07T20:32:00,mobile_app
ACT-00728,O01307,C0086,SUPPORT_OPENED,2026-08-07T21:11:04.504406,mobile_app
ACT-00729,O01307,C0086,CANCEL_ATTEMPTED,2026-08-07T21:27:04.504406,mobile_app
ACT-00730,O00617,C0638,ETA_VIEWED,2026-08-15T21:05:00,mobile_app
ACT-00731,O00617,C0638,ETA_VIEWED,2026-08-15T20:48:00,mobile_app
ACT-00732,O01476,C0457,ETA_VIEWED,2026-08-01T22:59:00,mobile_app
ACT-00733,O01476,C0457,ETA_VIEWED,2026-08-01T22:55:00,mobile_app
ACT-00734,O01476,C0457,ETA_VIEWED,2026-08-01T22:44:00,mobile_app
ACT-00735,O00044,C0644,ETA_VIEWED,2026-08-08T19:49:00,mobile_app
ACT-00736,O00044,C0644,ETA_VIEWED,2026-08-08T20:05:00,mobile_app
ACT-00737,O01516,C0643,ETA_VIEWED,2026-08-08T14:12:00,mobile_app
ACT-00738,O01516,C0643,ETA_VIEWED,2026-08-08T14:18:00,mobile_app
ACT-00739,O01516,C0643,ETA_VIEWED,2026-08-08T14:09:00,mobile_app
ACT-00740,O00986,C0713,ETA_VIEWED,2026-08-26T22:51:00,mobile_app
ACT-00741,O00986,C0713,ETA_VIEWED,2026-08-26T22:40:00,mobile_app
ACT-00742,O01119,C0365,ETA_VIEWED,2026-08-24T15:32:00,mobile_app
ACT-00743,O01172,C0806,ETA_VIEWED,2026-08-19T18:39:00,mobile_app
ACT-00744,O01172,C0806,ETA_VIEWED,2026-08-19T18:42:00,mobile_app
ACT-00745,O01172,C0806,ETA_VIEWED,2026-08-19T18:34:00,mobile_app
ACT-00746,O01052,C0704,ETA_VIEWED,2026-08-04T18:09:00,mobile_app
ACT-00747,O01052,C0704,ETA_VIEWED,2026-08-04T18:19:00,mobile_app
ACT-00748,O01052,C0704,ETA_VIEWED,2026-08-04T18:19:00,mobile_app
ACT-00749,O00883,C0769,ETA_VIEWED,2026-08-16T00:00:00,mobile_app
ACT-00750,O00883,C0769,ETA_VIEWED,2026-08-16T00:01:00,mobile_app
ACT-00751,O00883,C0769,ETA_VIEWED,2026-08-15T23:44:00,mobile_app
ACT-00752,O00025,C0886,ETA_VIEWED,2026-08-01T12:34:00,mobile_app
ACT-00753,O00025,C0886,ETA_VIEWED,2026-08-01T12:40:00,mobile_app
ACT-00754,O00335,C0639,ETA_VIEWED,2026-08-13T16:27:00,mobile_app
ACT-00755,O00335,C0639,ETA_VIEWED,2026-08-13T16:28:00,mobile_app
ACT-00756,O00335,C0639,ETA_VIEWED,2026-08-13T16:30:00,mobile_app
ACT-00757,O00298,C0287,ETA_VIEWED,2026-08-15T20:44:00,mobile_app
ACT-00758,O00171,C0197,ETA_VIEWED,2026-08-17T18:27:00,mobile_app
ACT-00759,O00171,C0197,ETA_VIEWED,2026-08-17T18:39:00,mobile_app
ACT-00760,O00472,C0448,ETA_VIEWED,2026-08-08T19:15:00,mobile_app
ACT-00761,O00472,C0448,ETA_VIEWED,2026-08-08T19:02:00,mobile_app
ACT-00762,O00472,C0448,ETA_VIEWED,2026-08-08T19:04:00,mobile_app
ACT-00763,O00472,C0448,SUPPORT_OPENED,2026-08-08T20:16:36,mobile_app
ACT-00764,O01031,C0526,ETA_VIEWED,2026-08-10T20:29:00,mobile_app
ACT-00765,O01031,C0526,ETA_VIEWED,2026-08-10T20:38:00,mobile_app
ACT-00766,O01031,C0526,ETA_VIEWED,2026-08-10T20:27:00,mobile_app
ACT-00767,O00933,C0645,ETA_VIEWED,2026-08-20T13:10:00,mobile_app
ACT-00768,O00933,C0645,ETA_VIEWED,2026-08-20T13:08:00,mobile_app
ACT-00769,O01131,C0532,ETA_VIEWED,2026-08-05T19:44:00,mobile_app
ACT-00770,O01596,C0349,ETA_VIEWED,2026-08-12T13:25:00,mobile_app
ACT-00771,O01555,C0250,ETA_VIEWED,2026-08-06T19:29:00,mobile_app
ACT-00772,O01196,C0227,ETA_VIEWED,2026-08-04T18:54:00,mobile_app
ACT-00773,O01196,C0227,ETA_VIEWED,2026-08-04T19:02:00,mobile_app
ACT-00774,O00637,C0028,ETA_VIEWED,2026-08-14T21:39:00,mobile_app
ACT-00775,O00637,C0028,ETA_VIEWED,2026-08-14T21:46:00,mobile_app
ACT-00776,O01107,C0660,ETA_VIEWED,2026-08-21T19:59:00,mobile_app
ACT-00777,O01107,C0660,ETA_VIEWED,2026-08-21T20:10:00,mobile_app
ACT-00778,O01107,C0660,ETA_VIEWED,2026-08-21T20:05:00,mobile_app
ACT-00779,O01107,C0660,SUPPORT_OPENED,2026-08-21T21:10:50.307899,mobile_app
ACT-00780,O01022,C0831,ETA_VIEWED,2026-08-14T21:49:00,mobile_app
ACT-00781,O01022,C0831,ETA_VIEWED,2026-08-14T21:44:00,mobile_app
ACT-00782,O01353,C0191,ETA_VIEWED,2026-08-14T17:03:00,mobile_app
ACT-00783,O01353,C0191,ETA_VIEWED,2026-08-14T17:06:00,mobile_app
ACT-00784,O00223,C0009,ETA_VIEWED,2026-08-14T21:35:00,mobile_app
ACT-00785,O00223,C0009,ETA_VIEWED,2026-08-14T21:24:00,mobile_app
ACT-00786,O00223,C0009,ETA_VIEWED,2026-08-14T21:38:00,mobile_app
ACT-00787,O01530,C0734,ETA_VIEWED,2026-08-28T13:56:00,mobile_app
ACT-00788,O01530,C0734,ETA_VIEWED,2026-08-28T14:05:00,mobile_app
ACT-00789,O00035,C0386,ETA_VIEWED,2026-08-10T19:11:00,mobile_app
ACT-00790,O00035,C0386,ETA_VIEWED,2026-08-10T19:03:00,mobile_app
ACT-00791,O00035,C0386,ETA_VIEWED,2026-08-10T19:01:00,mobile_app
ACT-00792,O00994,C0217,ETA_VIEWED,2026-08-11T14:19:00,mobile_app
ACT-00793,O00994,C0217,ETA_VIEWED,2026-08-11T14:27:00,mobile_app
ACT-00794,O00530,C0634,ETA_VIEWED,2026-08-16T12:32:00,mobile_app
ACT-00795,O00530,C0634,ETA_VIEWED,2026-08-16T12:36:00,mobile_app
ACT-00796,O01593,C0171,ETA_VIEWED,2026-08-20T13:54:00,mobile_app
ACT-00797,O01593,C0171,ETA_VIEWED,2026-08-20T13:58:00,mobile_app
ACT-00798,O00280,C0343,ETA_VIEWED,2026-08-09T17:52:00,mobile_app
ACT-00799,O00280,C0343,ETA_VIEWED,2026-08-09T17:42:00,mobile_app
ACT-00800,O00927,C0705,ETA_VIEWED,2026-08-01T19:58:00,mobile_app
ACT-00801,O00927,C0705,ETA_VIEWED,2026-08-01T19:57:00,mobile_app
ACT-00802,O00156,C0772,ETA_VIEWED,2026-08-02T18:58:00,mobile_app
ACT-00803,O01006,C0582,ETA_VIEWED,2026-08-08T21:09:00,mobile_app
ACT-00804,O01006,C0582,SUPPORT_OPENED,2026-08-08T22:13:48,mobile_app
ACT-00805,O01169,C0097,ETA_VIEWED,2026-08-20T18:47:00,mobile_app
ACT-00806,O01169,C0097,ETA_VIEWED,2026-08-20T19:01:00,mobile_app
ACT-00807,O01169,C0097,ETA_VIEWED,2026-08-20T18:52:00,mobile_app
ACT-00808,O01169,C0097,CANCEL_ATTEMPTED,2026-08-20T20:05:48,mobile_app
ACT-00809,O00392,C0372,ETA_VIEWED,2026-08-04T19:09:00,mobile_app
ACT-00810,O00392,C0372,ETA_VIEWED,2026-08-04T19:00:00,mobile_app
ACT-00811,O00785,C0384,ETA_VIEWED,2026-08-13T13:46:00,mobile_app
ACT-00812,O01586,C0377,ETA_VIEWED,2026-08-14T22:37:00,mobile_app
ACT-00813,O01586,C0377,SUPPORT_OPENED,2026-08-14T23:54:48,mobile_app
ACT-00814,O01205,C0100,ETA_VIEWED,2026-08-18T23:11:00,mobile_app
ACT-00815,O01205,C0100,ETA_VIEWED,2026-08-18T23:16:00,mobile_app
ACT-00816,O00583,C0244,ETA_VIEWED,2026-08-19T18:01:00,mobile_app
ACT-00817,O00583,C0244,ETA_VIEWED,2026-08-19T18:16:00,mobile_app
ACT-00818,O00583,C0244,ETA_VIEWED,2026-08-19T18:24:00,mobile_app
ACT-00819,O00793,C0830,ETA_VIEWED,2026-08-02T20:09:00,mobile_app
ACT-00820,O01094,C0216,ETA_VIEWED,2026-08-05T12:44:00,mobile_app
ACT-00821,O01094,C0216,ETA_VIEWED,2026-08-05T12:51:00,mobile_app
ACT-00822,O01094,C0216,SUPPORT_OPENED,2026-08-05T13:52:30.215231,mobile_app
ACT-00823,O00835,C0803,ETA_VIEWED,2026-08-14T13:00:00,mobile_app
ACT-00824,O00437,C0685,ETA_VIEWED,2026-08-06T23:26:00,mobile_app
ACT-00825,O00437,C0685,ETA_VIEWED,2026-08-06T23:38:00,mobile_app
ACT-00826,O00947,C0814,ETA_VIEWED,2026-08-07T20:31:00,mobile_app
ACT-00827,O00947,C0814,ETA_VIEWED,2026-08-07T20:48:00,mobile_app
ACT-00828,O00947,C0814,SUPPORT_OPENED,2026-08-07T21:47:36,mobile_app
ACT-00829,O00113,C0605,ETA_VIEWED,2026-08-18T19:15:00,mobile_app
ACT-00830,O00379,C0582,ETA_VIEWED,2026-08-26T20:45:00,mobile_app
ACT-00831,O00379,C0582,ETA_VIEWED,2026-08-26T20:38:00,mobile_app
ACT-00832,O00485,C0864,ETA_VIEWED,2026-08-15T19:08:00,mobile_app
ACT-00833,O00485,C0864,ETA_VIEWED,2026-08-15T19:09:00,mobile_app
ACT-00834,O00485,C0864,ETA_VIEWED,2026-08-15T19:09:00,mobile_app
ACT-00835,O00420,C0696,ETA_VIEWED,2026-08-22T19:43:00,mobile_app
ACT-00836,O00106,C0760,ETA_VIEWED,2026-08-12T12:55:00,mobile_app
ACT-00837,O00106,C0760,ETA_VIEWED,2026-08-12T12:52:00,mobile_app
ACT-00838,O00106,C0760,ETA_VIEWED,2026-08-12T12:55:00,mobile_app
ACT-00839,O01400,C0348,ETA_VIEWED,2026-08-04T17:53:00,mobile_app
ACT-00840,O01400,C0348,ETA_VIEWED,2026-08-04T17:48:00,mobile_app
ACT-00841,O01400,C0348,ETA_VIEWED,2026-08-04T17:52:00,mobile_app
ACT-00842,O00434,C0101,ETA_VIEWED,2026-08-10T21:26:00,mobile_app
ACT-00843,O00873,C0301,ETA_VIEWED,2026-08-05T17:16:00,mobile_app
ACT-00844,O00873,C0301,ETA_VIEWED,2026-08-05T17:18:00,mobile_app
ACT-00845,O00873,C0301,ETA_VIEWED,2026-08-05T17:19:00,mobile_app
ACT-00846,O00254,C0100,ETA_VIEWED,2026-08-16T17:35:00,mobile_app
ACT-00847,O00254,C0100,ETA_VIEWED,2026-08-16T17:36:00,mobile_app
ACT-00848,O01403,C0497,ETA_VIEWED,2026-08-24T17:44:00,mobile_app
ACT-00849,O01403,C0497,ETA_VIEWED,2026-08-24T17:33:00,mobile_app
ACT-00850,O00897,C0149,ETA_VIEWED,2026-08-18T21:36:00,mobile_app
ACT-00851,O00897,C0149,ETA_VIEWED,2026-08-18T21:40:00,mobile_app
ACT-00852,O00897,C0149,ETA_VIEWED,2026-08-18T21:35:00,mobile_app
ACT-00853,O00406,C0746,ETA_VIEWED,2026-08-06T19:44:00,mobile_app
ACT-00854,O00406,C0746,ETA_VIEWED,2026-08-06T19:51:00,mobile_app
ACT-00855,O00406,C0746,ETA_VIEWED,2026-08-06T19:31:00,mobile_app
ACT-00856,O01466,C0663,ETA_VIEWED,2026-08-12T20:00:00,mobile_app
ACT-00857,O01466,C0663,ETA_VIEWED,2026-08-12T19:48:00,mobile_app
ACT-00858,O00443,C0495,ETA_VIEWED,2026-08-07T19:59:00,mobile_app
ACT-00859,O00443,C0495,ETA_VIEWED,2026-08-07T19:59:00,mobile_app
ACT-00860,O01519,C0550,ETA_VIEWED,2026-08-12T19:48:00,mobile_app
ACT-00861,O01519,C0550,ETA_VIEWED,2026-08-12T19:55:00,mobile_app
ACT-00862,O00131,C0106,ETA_VIEWED,2026-08-28T19:52:00,mobile_app
ACT-00863,O00131,C0106,ETA_VIEWED,2026-08-28T19:51:00,mobile_app
ACT-00864,O00131,C0106,ETA_VIEWED,2026-08-28T19:43:00,mobile_app
ACT-00865,O00131,C0106,SUPPORT_OPENED,2026-08-28T21:06:48,mobile_app
ACT-00866,O00479,C0477,ETA_VIEWED,2026-08-13T22:18:00,mobile_app
ACT-00867,O00479,C0477,ETA_VIEWED,2026-08-13T22:14:00,mobile_app
ACT-00868,O00200,C0099,ETA_VIEWED,2026-08-22T19:05:00,mobile_app
ACT-00869,O00200,C0099,ETA_VIEWED,2026-08-22T18:43:00,mobile_app
ACT-00870,O00200,C0099,ETA_VIEWED,2026-08-22T19:06:00,mobile_app
ACT-00871,O01311,C0203,ETA_VIEWED,2026-08-09T21:47:00,mobile_app
ACT-00872,O00465,C0061,ETA_VIEWED,2026-08-22T21:25:00,mobile_app
ACT-00873,O00465,C0061,ETA_VIEWED,2026-08-22T21:17:00,mobile_app
ACT-00874,O00621,C0242,ETA_VIEWED,2026-08-17T22:44:00,mobile_app
ACT-00875,O00645,C0754,ETA_VIEWED,2026-08-21T18:35:00,mobile_app
ACT-00876,O00645,C0754,ETA_VIEWED,2026-08-21T18:40:00,mobile_app
ACT-00877,O00974,C0500,ETA_VIEWED,2026-08-25T17:16:00,mobile_app
ACT-00878,O00974,C0500,ETA_VIEWED,2026-08-25T17:29:00,mobile_app
ACT-00879,O00974,C0500,ETA_VIEWED,2026-08-25T17:21:00,mobile_app
ACT-00880,O00728,C0557,ETA_VIEWED,2026-08-11T19:17:00,mobile_app
ACT-00881,O00728,C0557,ETA_VIEWED,2026-08-11T19:05:00,mobile_app
ACT-00882,O00728,C0557,ETA_VIEWED,2026-08-11T19:08:00,mobile_app
ACT-00883,O00367,C0404,ETA_VIEWED,2026-08-16T13:10:00,mobile_app
ACT-00884,O00367,C0404,ETA_VIEWED,2026-08-16T13:07:00,mobile_app
ACT-00885,O00367,C0404,ETA_VIEWED,2026-08-16T12:49:00,mobile_app
ACT-00886,O00101,C0538,ETA_VIEWED,2026-08-24T21:15:00,mobile_app
ACT-00887,O00101,C0538,ETA_VIEWED,2026-08-24T21:06:00,mobile_app
ACT-00888,O00101,C0538,SUPPORT_OPENED,2026-08-24T20:56:00,mobile_app
ACT-00889,O00852,C0808,ETA_VIEWED,2026-08-08T14:11:00,mobile_app
ACT-00890,O00852,C0808,ETA_VIEWED,2026-08-08T14:08:00,mobile_app
ACT-00891,O00852,C0808,ETA_VIEWED,2026-08-08T14:00:00,mobile_app
ACT-00892,O01375,C0802,ETA_VIEWED,2026-08-26T19:51:00,mobile_app
ACT-00893,O01375,C0802,ETA_VIEWED,2026-08-26T19:50:00,mobile_app
ACT-00894,O01254,C0302,ETA_VIEWED,2026-08-11T14:50:00,mobile_app
ACT-00895,O01254,C0302,ETA_VIEWED,2026-08-11T14:58:00,mobile_app
ACT-00896,O01254,C0302,ETA_VIEWED,2026-08-11T14:53:00,mobile_app
ACT-00897,O00738,C0299,ETA_VIEWED,2026-08-09T14:10:00,mobile_app
ACT-00898,O00738,C0299,ETA_VIEWED,2026-08-09T13:57:00,mobile_app
ACT-00899,O00738,C0299,SUPPORT_OPENED,2026-08-09T15:13:36,mobile_app
ACT-00900,O00049,C0544,ETA_VIEWED,2026-08-09T11:51:00,mobile_app
ACT-00901,O00049,C0544,ETA_VIEWED,2026-08-09T11:45:00,mobile_app
ACT-00902,O00049,C0544,ETA_VIEWED,2026-08-09T11:43:00,mobile_app
ACT-00903,O01409,C0650,ETA_VIEWED,2026-08-16T17:19:00,mobile_app
ACT-00904,O01409,C0650,SUPPORT_OPENED,2026-08-16T18:17:48,mobile_app
ACT-00905,O01475,C0464,ETA_VIEWED,2026-08-27T12:12:00,mobile_app
ACT-00906,O01475,C0464,ETA_VIEWED,2026-08-27T12:10:00,mobile_app
ACT-00907,O01475,C0464,ETA_VIEWED,2026-08-27T12:08:00,mobile_app
ACT-00908,O01475,C0464,SUPPORT_OPENED,2026-08-27T13:32:48,mobile_app
ACT-00909,O00834,C0398,ETA_VIEWED,2026-08-16T20:15:00,mobile_app
ACT-00910,O00834,C0398,ETA_VIEWED,2026-08-16T20:33:00,mobile_app
ACT-00911,O01454,C0472,ETA_VIEWED,2026-08-09T12:53:00,mobile_app
ACT-00912,O01097,C0551,ETA_VIEWED,2026-08-24T19:43:00,mobile_app
ACT-00913,O00349,C0523,ETA_VIEWED,2026-08-02T15:20:00,mobile_app
ACT-00914,O00349,C0523,ETA_VIEWED,2026-08-02T15:16:00,mobile_app
ACT-00915,O00349,C0523,ETA_VIEWED,2026-08-02T15:25:00,mobile_app
ACT-00916,O00478,C0264,ETA_VIEWED,2026-08-11T21:01:00,mobile_app
ACT-00917,O01208,C0472,ETA_VIEWED,2026-08-02T19:54:00,mobile_app
ACT-00918,O00949,C0265,ETA_VIEWED,2026-08-17T12:00:00,mobile_app
ACT-00919,O00949,C0265,ETA_VIEWED,2026-08-17T11:47:00,mobile_app
ACT-00920,O00258,C0656,ETA_VIEWED,2026-08-11T17:55:00,mobile_app
ACT-00921,O01264,C0259,ETA_VIEWED,2026-08-04T20:59:00,mobile_app
ACT-00922,O01264,C0259,ETA_VIEWED,2026-08-04T21:03:00,mobile_app
ACT-00923,O01264,C0259,ETA_VIEWED,2026-08-04T21:00:00,mobile_app
ACT-00924,O00292,C0735,ETA_VIEWED,2026-08-05T17:08:00,mobile_app
ACT-00925,O00292,C0735,ETA_VIEWED,2026-08-05T16:49:00,mobile_app
ACT-00926,O00292,C0735,ETA_VIEWED,2026-08-05T17:05:00,mobile_app
ACT-00927,O00292,C0735,SUPPORT_OPENED,2026-08-05T18:05:00.716564,mobile_app
ACT-00928,O00803,C0880,ETA_VIEWED,2026-08-28T13:48:00,mobile_app
ACT-00929,O00328,C0488,ETA_VIEWED,2026-08-01T16:17:00,mobile_app
ACT-00930,O00228,C0863,ETA_VIEWED,2026-08-07T12:58:00,mobile_app
ACT-00931,O00228,C0863,ETA_VIEWED,2026-08-07T13:03:00,mobile_app
ACT-00932,O00228,C0863,ETA_VIEWED,2026-08-07T12:53:00,mobile_app
ACT-00933,O00930,C0220,ETA_VIEWED,2026-08-15T19:13:00,mobile_app
ACT-00934,O00787,C0418,ETA_VIEWED,2026-08-22T18:22:00,mobile_app
ACT-00935,O00787,C0418,ETA_VIEWED,2026-08-22T18:28:00,mobile_app
ACT-00936,O00787,C0418,ETA_VIEWED,2026-08-22T18:35:00,mobile_app
ACT-00937,O00084,C0242,ETA_VIEWED,2026-08-07T20:20:00,mobile_app
ACT-00938,O00084,C0242,ETA_VIEWED,2026-08-07T20:28:00,mobile_app
ACT-00939,O00019,C0357,ETA_VIEWED,2026-08-13T15:58:00,mobile_app
ACT-00940,O00019,C0357,ETA_VIEWED,2026-08-13T15:59:00,mobile_app
ACT-00941,O00019,C0357,ETA_VIEWED,2026-08-13T16:16:00,mobile_app
ACT-00942,O00543,C0305,ETA_VIEWED,2026-08-21T16:33:00,mobile_app
ACT-00943,O01581,C0750,ETA_VIEWED,2026-08-16T17:46:00,mobile_app
ACT-00944,O01581,C0750,ETA_VIEWED,2026-08-16T17:33:00,mobile_app
ACT-00945,O00922,C0316,ETA_VIEWED,2026-08-10T21:11:00,mobile_app
